1516,666,154,820
1619,657,165,822
1561,637,151,788
1578,635,141,776
1518,638,136,774
1575,637,154,791
1579,663,156,819
2324,743,223,966
1647,686,181,867
1473,626,117,743
1415,628,123,751
1558,682,139,821
1461,623,123,746
1539,647,153,800
1610,657,193,850
1408,621,127,748
1559,627,122,749
1466,627,154,781
1448,631,143,774
1457,636,140,776
1443,617,166,783
1432,633,134,767
1421,627,128,755
1524,655,171,826
1539,677,153,830
1481,657,144,801
1444,636,138,774
1595,651,162,813
1614,675,156,831
1537,637,150,787
1615,666,159,825
2343,746,248,994
1706,665,165,830
1529,637,161,798
1490,629,137,766
1568,653,174,827
1620,672,175,847
1580,632,204,836
1621,680,269,949
1540,639,239,878
1710,679,259,938
1403,622,123,745
1381,614,116,730
1443,644,138,782
1394,613,116,729
1449,611,118,729
1426,629,117,746
1495,632,162,794
1468,654,143,797
1571,655,161,816
1575,643,157,800
1618,684,171,855
1549,647,146,793
1546,632,149,781
1666,669,171,840
1615,677,175,852
1514,641,144,785
1501,639,133,772
1623,639,164,803
1638,652,159,811
1876,675,292,967
1612,651,142,793
1843,696,281,977
1519,662,150,812
1816,959,182,1141
1810,977,165,1142
1510,647,142,789
1455,641,136,777
2059,761,184,945
1652,687,237,924
1863,675,172,847
2319,1018,190,1208
1809,709,189,898
1668,700,165,865
1614,655,164,819
1726,668,171,839
2416,723,210,933
1896,707,170,877
2244,696,242,938
1607,687,151,838
1790,742,186,928
1972,826,218,1044
1722,751,165,916
2352,912,630,1542
1721,778,157,935
3720,734,280,1014
2249,707,627,1334
1662,725,153,878
1994,835,222,1057
1709,721,187,908
1795,729,193,922
1693,715,172,887
1604,703,164,867
1694,708,193,901
1712,699,180,879
2427,797,222,1019
1686,694,174,868
1998,733,216,949
1846,718,282,1000
1927,746,322,1068
1854,700,239,939
1575,659,152,811
1518,661,155,816
1466,648,123,771
1516,667,134,801
1501,643,145,788
1573,666,165,831
1665,660,155,815
1549,648,173,821
1753,685,187,872
1626,684,182,866
1759,719,217,936
1948,783,252,1035
2361,1046,207,1253
1699,732,180,912
1923,792,238,1030
1880,770,210,980
1715,723,159,882
1740,726,179,905
1675,704,156,860
1700,734,200,934
1949,734,251,985
1745,709,199,908
1704,690,166,856
1766,692,256,948
1613,673,151,824
1657,704,176,880
1706,687,190,877
2097,818,334,1152
2115,843,224,1067
1811,790,195,985
1996,818,231,1049
1888,756,206,962
1950,810,227,1037
1910,724,183,907
2545,756,293,1049
1777,755,176,931
1760,712,205,917
2084,795,262,1057
2355,905,379,1284
1951,763,178,941
1948,774,235,1009
1694,727,160,887
1686,728,161,889
1594,676,148,824
1614,672,154,826
1668,712,147,859
6086,795,322,1117
2191,906,263,1169
2005,846,212,1058
1963,777,213,990
1975,830,191,1021
1931,802,197,999
1868,780,181,961
1908,786,189,975
2693,881,273,1154
2137,883,319,1202
1752,779,163,942
1982,805,322,1127
1842,755,328,1083
1736,750,159,909
1625,717,134,851
1735,749,144,893
1755,756,152,908
1595,705,136,841
1637,729,145,874
1609,685,157,842
1615,702,133,835
1654,730,162,892
1866,798,207,1005
1754,715,159,874
1669,682,165,847
1612,677,152,829
1711,741,176,917
1656,693,159,852
1697,674,164,838
2334,756,209,965
1656,676,158,834
1610,687,157,844
1695,689,135,824
1623,684,154,838
1821,713,242,955
1604,679,188,867
1519,670,139,809
1790,704,308,1012
1567,655,153,808
1432,640,120,760
1568,642,135,777
1440,640,122,762
1447,644,121,765
1438,640,133,773
1455,634,146,780
1630,680,210,890
1533,656,149,805
1528,640,145,785
1627,673,177,850
1559,651,144,795
1657,650,213,863
1568,650,148,798
2385,748,229,977
1603,678,165,843
1617,675,144,819
1599,673,160,833
1675,721,211,932
1726,683,180,863
1488,657,141,798
1569,633,207,840
1464,658,119,777
1392,620,116,736
1389,623,116,739
1454,646,134,780
1416,615,119,734
1395,624,118,742
1498,641,142,783
1405,625,125,750
1575,682,157,839
1590,660,169,829
1578,655,178,833
1639,671,165,836
1572,642,150,792
1634,655,200,855
1643,663,162,825
2283,730,225,955
1623,680,169,849
1593,643,148,791
1991,740,291,1031
1764,700,162,862
1618,664,170,834
1584,672,146,818
1477,637,122,759
1512,656,165,821
1588,679,158,837
1565,650,137,787
1466,650,131,781
1429,636,115,751
1552,707,147,854
1470,634,145,779
1540,669,177,846
1551,660,144,804
1514,637,138,775
1663,647,176,823
1587,667,157,824
1588,667,160,827
1600,657,166,823
2301,681,184,865
1703,719,170,889
1831,694,328,1022
1553,665,142,807
1487,650,159,809
1445,633,141,774
1429,633,129,762
1421,636,124,760
1557,643,126,769
1457,647,147,794
1423,641,122,763
1409,623,125,748
1398,624,116,740
1533,628,138,766
1551,668,176,844
1435,623,128,751
1513,635,176,811
1632,669,160,829
1572,647,154,801
1598,680,152,832
1513,638,141,779
1566,640,150,790
1594,660,171,831
2238,693,209,902
1634,694,158,852
1557,655,148,803
1874,717,230,947
1479,651,134,785
1490,643,170,813
1476,629,151,780
1455,635,165,800
1479,629,127,756
1414,629,120,749
1402,615,124,739
1425,619,128,747
1475,636,173,809
1528,656,180,836
1575,675,155,830
1485,644,140,784
1737,706,252,958
1726,720,195,915
1686,703,174,877
1670,693,192,885
1617,703,166,869
1693,684,171,855
1620,694,170,864
1685,704,196,900
2022,729,252,981
1842,727,270,997
1553,675,157,832
1800,739,268,1007
1496,656,132,788
1577,668,182,850
1515,655,146,801
1454,646,133,779
1531,673,150,823
1493,642,153,795
1454,627,127,754
1612,669,163,832
1538,654,159,813
1947,813,237,1050
1704,709,181,890
1758,679,185,864
1621,683,168,851
1649,694,205,899
1635,688,175,863
1671,694,199,893
1948,792,267,1059
1930,763,207,970
1865,785,197,982
2082,877,243,1120
2090,870,332,1202
1996,801,235,1036
2130,820,395,1215
1698,679,192,871
1708,738,197,935
1814,715,172,887
1845,734,212,946
2263,719,752,1471
1974,764,196,960
4151,788,226,1014
2533,770,877,1647
1996,802,264,1066
1943,763,207,970
2021,822,266,1088
1838,768,216,984
2463,834,305,1139
1770,751,180,931
1944,747,189,936
1786,744,199,943
1820,720,189,909
1667,725,163,888
1784,731,207,938
1853,765,207,972
1941,808,223,1031
1768,773,170,943
1932,806,249,1055
1959,907,210,1117
1992,784,209,993
1789,739,238,977
6267,908,246,1154
2280,898,343,1241
2640,846,211,1057
1870,801,172,973
1818,804,159,963
1867,798,167,965
1895,798,211,1009
2020,808,198,1006
1799,764,217,981
1752,759,188,947
1966,781,335,1116
1656,732,143,875
1656,725,146,871
1680,706,181,887
1706,750,160,910
1964,791,201,992
1645,728,151,879
1722,723,176,899
1755,713,167,880
1683,724,161,885
1761,707,198,905
1644,680,171,851
2558,843,226,1069
1739,747,166,913
1629,686,172,858
1639,687,158,845
2078,779,309,1088
1917,727,289,1016
1684,715,176,891
1573,696,137,833
1526,663,175,838
1593,668,139,807
1492,657,120,777
1473,645,122,767
1556,681,159,840
1440,638,128,766
1477,631,143,774
1734,723,185,908
1609,677,157,834
1670,680,173,853
1626,680,183,863
1679,649,163,812
1535,642,159,801
1581,682,158,840
1783,701,216,917
1755,677,165,842
1682,700,197,897
2000,724,361,1085
1564,679,141,820
1559,674,141,815
1605,667,141,808
1435,637,122,759
1447,641,117,758
1415,627,121,748
1463,648,134,782
1489,641,127,768
1421,640,120,760
1428,626,127,753
1470,643,151,794
1558,693,164,857
1540,664,160,824
1539,676,165,841
1451,645,133,778
1573,695,181,876
1551,655,177,832
1456,644,139,783
2386,755,240,995
1620,678,151,829
1720,723,220,943
1749,728,283,1011
1783,676,249,925
1512,649,158,807
1446,634,141,775
1439,638,124,762
1386,610,114,724
1477,636,131,767
1470,650,142,792
1398,624,117,741
1440,639,134,773
1398,626,121,747
1390,614,120,734
1449,639,125,764
1596,680,158,838
1623,652,196,848
1558,683,167,850
1507,639,150,789
1620,687,168,855
1583,642,159,801
1622,665,179,844
2487,752,238,990
1668,657,168,825
1643,687,190,877
1663,677,272,949
1843,702,270,972
1776,684,252,936
1639,650,175,825
1449,630,121,751
1577,668,153,821
1476,641,131,772
1417,645,116,761
1463,635,122,757
1427,649,117,766
1450,639,139,778
1509,652,158,810
1612,738,168,906
